col1,col2,modifier_indicator
22325,90765,1
22325,90772,1
22325,90774,1
22325,90775,1
22325,90780,1
22325,92012,1
22325,92012,0
22325,92014,1
22325,92014,0
22325,92585,0
22325,92652,0
22325,92653,0
22325,93000,1
22325,93005,1
22325,93010,1
22325,93040,1
22325,93041,1
22325,93042,1
22325,93318,1
22325,93355,1
22325,94002,1
22325,94200,1
22325,94250,1
22325,94680,1
22325,94681,1
22325,94690,1
22325,94770,1
22325,95812,1
22325,95813,1
22325,95816,1
22325,95819,1
22325,95822,0
22325,95829,1
22325,95860,0
22325,95861,0
22325,95863,0
22325,95864,0
22325,95865,0
22325,95866,0
22325,95867,0
22325,95868,0
22325,95869,0
22325,95870,0
22325,95900,0
22325,95904,0
22325,95907,0
22325,95908,0
22325,95909,0
22325,95910,0
22325,95911,0
22325,95912,0
22325,95913,0
22325,95920,0
22325,95925,0
22325,95926,0
22325,95927,0
22325,95928,0
22325,95929,0
22325,95930,0
22325,95933,0
22325,95934,0
22325,95936,0
22325,95937,0
22325,95938,0
22325,95939,0
22325,95940,0
22325,95955,1
22325,96360,1
22325,96361,1
22325,96365,1
22325,96366,1
22325,96367,1
22325,96368,1
22325,96372,1
22325,96374,1
22325,96375,1
22325,96376,1
22325,96377,1
22325,96523,0
22325,97597,1
22325,97598,1
22325,97601,1
22325,97602,1
22325,97605,1
22325,97606,1
22325,97607,1
22325,97608,1
22325,99148,0
22325,99149,0
22325,99150,0
22325,99155,0
22325,99156,0
22325,99157,0
22325,99211,1
22325,99211,1
22325,99212,1
22325,99212,1
22325,99213,1
22325,99213,1
22325,99214,1
22325,99214,1
22325,99215,1
22325,99215,1
22325,99217,1
22325,99217,1
22325,99218,1
22325,99218,1
22325,99219,1
22325,99219,1
22325,99220,1
22325,99220,1
22325,99221,1
22325,99221,1
22325,99222,1
22325,99222,1
22325,99223,1
22325,99223,1
22325,99231,1
22325,99231,1
22325,99232,1
22325,99232,1
22325,99233,1
22325,99233,1
22325,99234,1
22325,99234,1
22325,99235,1
22325,99235,1
22325,99236,1
22325,99236,1
22325,99238,1
22325,99238,1
22325,99239,1
22325,99239,1
22325,99241,1
22325,99242,1
22325,99243,1
22325,99244,1
22325,99245,1
22325,99251,1
22325,99252,1
22325,99253,1
22325,99254,1
22325,99255,1
22325,99291,1
22325,99291,1
22325,99292,1
22325,99292,1
22325,99304,1
22325,99304,1
22325,99305,1
22325,99305,1
22325,99306,1
22325,99306,1
22325,99307,1
22325,99307,1
22325,99308,1
22325,99308,1
22325,99309,1
22325,99309,1
22325,99310,1
22325,99310,1
22325,99315,1
22325,99315,1
22325,99316,1
22325,99316,1
22325,99334,1
22325,99334,1
22325,99335,1
22325,99335,1
22325,99336,1
22325,99336,1
22325,99337,1
22325,99337,1
22325,99347,1
22325,99347,1
22325,99348,1
22325,99348,1
22325,99349,1
22325,99349,1
22325,99350,1
22325,99350,1
22325,99374,1
22325,99375,1
22325,99377,1
22325,99378,1
22325,99446,0
22325,99447,0
22325,99448,0
22325,99449,0
22325,99451,0
22325,99452,0
22325,99495,0
22325,99495,0
22325,99496,0
22325,99496,0
22326,12001,1
22326,12002,1
22326,12004,1
22326,12005,1
22326,12006,1
22326,12007,1
22326,12011,1
22326,12013,1
22326,12014,1
22326,12015,1
22326,12016,1
22326,12017,1
22326,12018,1
22326,12020,1
22326,12021,1
22326,12031,1
22326,12032,1
22326,12034,1
22326,12035,1
22326,12036,1
22326,12037,1
22326,12041,1
22326,12042,1
22326,12044,1
22326,12045,1
22326,12046,1
22326,12047,1
22326,12051,1
22326,12052,1
22326,12053,1
22326,12054,1
22326,12055,1
22326,12056,1
22326,12057,1
22326,13100,1
22326,13101,1
22326,13102,1
22326,13120,1
22326,13121,1
22326,13122,1
22326,13131,1
22326,13132,1
22326,13133,1
22326,13150,1
22326,13151,1
22326,13152,1
22326,13153,1
22326,20100,1
22326,20102,1
22326,20650,1
22326,22305,1
22326,22310,1
22326,22315,1
22326,22318,1
22326,22319,1
22326,22327,1
22326,22505,0
22326,22510,1
22326,22512,1
22326,29700,1
22326,29705,1
22326,29710,1
22326,29715,1
22326,36000,1
22326,36400,1
22326,36405,1
22326,36406,1
22326,36410,1
22326,36420,1
22326,36425,1
22326,36430,1
22326,36440,1
22326,36591,0
22326,36592,0
22326,36600,1
22326,36640,1
22326,37202,1
22326,38220,0
22326,38222,0
22326,38230,0
22326,38232,0
22326,43752,1
22326,49013,1
22326,49014,1
22326,51701,1
22326,51702,1
22326,51703,1
22326,61650,0
22326,62310,0
22326,62311,0
22326,62318,0
22326,62319,0
22326,62320,0
22326,62321,0
22326,62322,0
22326,62323,0
22326,62324,0
22326,62325,0
22326,62326,0
22326,62327,0
22326,63045,1
22326,63707,1
22326,63709,1
22326,64400,0
22326,64402,0
22326,64405,0
22326,64408,0
22326,64410,0
22326,64412,0
22326,64413,0
22326,64415,0
22326,64416,0
22326,64417,0
22326,64418,0
22326,64420,0
22326,64421,0
22326,64425,0
22326,64430,0
22326,64435,0
22326,64445,0
22326,64446,0
22326,64447,0
22326,64448,0
22326,64449,0
22326,64450,1
22326,64451,0
22326,64454,1
22326,64461,0
22326,64462,0
22326,64463,0
22326,64466,1
22326,64467,1
22326,64468,1
22326,64469,1
22326,64470,0
22326,64473,1
22326,64474,1
22326,64475,0
22326,64479,0
22326,64480,0
22326,64483,0
22326,64484,0
22326,64486,0
22326,64487,0
22326,64488,0
22326,64489,0
22326,64490,0
22326,64491,0
22326,64492,0
22326,64493,0
22326,64494,0
22326,64495,0
22326,64505,0
22326,64508,0
22326,64510,0
22326,64517,0
22326,64520,0
22326,64530,0
22326,64550,0
22326,69990,0
22326,76000,1
22326,76001,1
22326,77001,1
22326,77002,1
22326,90760,1
22326,90765,1
22326,90772,1
22326,90774,1
22326,90775,1
22326,90780,1
22326,92012,1
22326,92012,0
22326,92014,1
22326,92014,0
22326,92585,0
22326,92652,0
22326,92653,0
22326,93000,1
22326,93005,1
22326,93010,1
22326,93040,1
22326,93041,1
22326,93042,1
22326,93318,1
22326,93355,1
22326,94002,1
22326,94200,1
22326,94250,1
22326,94680,1
22326,94681,1
22326,94690,1
22326,94770,1
22326,95812,1
22326,95813,1
22326,95816,1
22326,95819,1
22326,95822,0
22326,95829,1
22326,95860,0
22326,95861,0
22326,95863,0
22326,95864,0
22326,95865,0
22326,95866,0
22326,95867,0
22326,95868,0
22326,95869,0
22326,95870,0
22326,95900,0
22326,95904,0
22326,95907,0
22326,95908,0
22326,95909,0
22326,95910,0
22326,95911,0
22326,95912,0
22326,95913,0
22326,95920,0
22326,95925,0
22326,95926,0
22326,95927,0
22326,95928,0
22326,95929,0
22326,95930,0
22326,95933,0
22326,95934,0
22326,95936,0
22326,95937,0
22326,95938,0
22326,95939,0
22326,95940,0
22326,95955,1
22326,96360,1
22326,96361,1
22326,96365,1
22326,96366,1
22326,96367,1
22326,96368,1
22326,96372,1
22326,96374,1
22326,96375,1
22326,96376,1
22326,96377,1
22326,96523,0
22326,97597,1
22326,97598,1
22326,97601,1
22326,97602,1
22326,97605,1
22326,97606,1
22326,97607,1
22326,97608,1
22326,99148,0
22326,99149,0
22326,99150,0
22326,99155,0
22326,99156,0
22326,99157,0
22326,99211,1
22326,99211,1
22326,99212,1
22326,99212,1
22326,99213,1
22326,99213,1
22326,99214,1
22326,99214,1
22326,99215,1
22326,99215,1
22326,99217,1
22326,99217,1
22326,99218,1
22326,99218,1
22326,99219,1
22326,99219,1
22326,99220,1
22326,99220,1
22326,99221,1
22326,99221,1
22326,99222,1
22326,99222,1
22326,99223,1
22326,99223,1
22326,99231,1
22326,99231,1
22326,99232,1
22326,99232,1
22326,99233,1
22326,99233,1
22326,99234,1
22326,99234,1
22326,99235,1
22326,99235,1
22326,99236,1
22326,99236,1
22326,99238,1
22326,99238,1
22326,99239,1
22326,99239,1
22326,99241,1
22326,99242,1
22326,99243,1
22326,99244,1
22326,99245,1
22326,99251,1
22326,99252,1
22326,99253,1
22326,99254,1
22326,99255,1
22326,99291,1
22326,99291,1
22326,99292,1
22326,99292,1
22326,99304,1
22326,99304,1
22326,99305,1
22326,99305,1
22326,99306,1
22326,99306,1
22326,99307,1
22326,99307,1
22326,99308,1
22326,99308,1
22326,99309,1
22326,99309,1
22326,99310,1
22326,99310,1
22326,99315,1
22326,99315,1
22326,99316,1
22326,99316,1
22326,99334,1
22326,99334,1
22326,99335,1
22326,99335,1
22326,99336,1
22326,99336,1
22326,99337,1
22326,99337,1
22326,99347,1
22326,99347,1
22326,99348,1
22326,99348,1
22326,99349,1
22326,99349,1
22326,99350,1
22326,99350,1
22326,99374,1
22326,99375,1
22326,99377,1
22326,99378,1
22326,99446,0
22326,99447,0
22326,99448,0
22326,99449,0
22326,99451,0
22326,99452,0
22326,99495,0
22326,99495,0
22326,99496,0
22326,99496,0
22327,12001,1
22327,12002,1
22327,12004,1
22327,12005,1
22327,12006,1
22327,12007,1
22327,12011,1
22327,12013,1
22327,12014,1
22327,12015,1
22327,12016,1
22327,12017,1
22327,12018,1
22327,12020,1
22327,12021,1
22327,12031,1
22327,12032,1
22327,12034,1
22327,12035,1
22327,12036,1
22327,12037,1
22327,12041,1
22327,12042,1
22327,12044,1
22327,12045,1
22327,12046,1
22327,12047,1
22327,12051,1
22327,12052,1
22327,12053,1
22327,12054,1
22327,12055,1
22327,12056,1
22327,12057,1
22327,13100,1
22327,13101,1
22327,13102,1
22327,13120,1
22327,13121,1
22327,13122,1
22327,13131,1
22327,13132,1
22327,13133,1
22327,13150,1
22327,13151,1
22327,13152,1
22327,13153,1
22327,20102,1
22327,20650,1
22327,22305,1
22327,22310,1
22327,22315,1
22327,22325,1
22327,22505,0
22327,22510,0
22327,22511,1
22327,22512,1
22327,22513,1
22327,22514,1
22327,22515,1
22327,22520,0
22327,22520,0
22327,22522,1
22327,22523,1
22327,22523,1
22327,22525,1
22327,29010,0
22327,29020,0
22327,29035,0
22327,29200,0
22327,29700,1
22327,29705,1
22327,29710,1
22327,29715,1
22327,36000,1
22327,36400,1
22327,36405,1
22327,36406,1
22327,36410,1
22327,36420,1
22327,36425,1
22327,36430,1
22327,36440,1
22327,36591,0
22327,36592,0
22327,36600,1
22327,36640,1
22327,37202,1
22327,38220,0
22327,38222,0
22327,38230,0
22327,38232,0
22327,43752,1
22327,49013,1
22327,49014,1
22327,51701,1
22327,51702,1
22327,51703,1
22327,61650,0
22327,62310,0
22327,62311,0
22327,62318,0
22327,62319,0
22327,62320,0
22327,62321,0
22327,62322,0
22327,62323,0
22327,62324,0
22327,62325,0
22327,62326,0
22327,62327,0
22327,63046,1
22327,63707,1
22327,63709,1
22327,64400,0
22327,64402,0
22327,64405,0
22327,64408,0
22327,64410,0
22327,64412,0
22327,64413,0
22327,64415,0
22327,64416,0
22327,64417,0
22327,64418,0
22327,64420,0
22327,64421,0
22327,64425,0
22327,64430,0
22327,64435,0
22327,64445,0
22327,64446,0
22327,64447,0
22327,64448,0
22327,64449,0
22327,64450,1
22327,64451,0
22327,64454,1
22327,64461,0
22327,64462,0
22327,64463,0
22327,64466,0
22327,64467,0
22327,64468,0
22327,64469,0
22327,64470,0
22327,64473,1
22327,64474,1
22327,64475,0
22327,64479,0
22327,64480,0
22327,64483,0
22327,64484,0
22327,64486,0
22327,64487,0
22327,64488,0
22327,64489,0
22327,64490,0
22327,64491,0
22327,64492,0
22327,64493,0
22327,64494,0
22327,64495,0
22327,64505,0
22327,64508,0
22327,64510,0
22327,64517,0
22327,64520,0
22327,64530,0
22327,64550,0
22327,69990,0
22327,76000,1
22327,76001,1
22327,77001,1
22327,77002,1
22327,90760,1
22327,90765,1
22327,90772,1
22327,90774,1
22327,90775,1
22327,90780,1
22327,92012,1
22327,92012,0
22327,92014,1
22327,92014,0
22327,92585,0
22327,92652,0
22327,92653,0
22327,93000,1
22327,93005,1
22327,93010,1
22327,93040,1
22327,93041,1
22327,93042,1
22327,93318,1
22327,93355,1
22327,94002,1
22327,94200,1
22327,94250,1
22327,94680,1
22327,94681,1
22327,94690,1
22327,94770,1
22327,95812,1
22327,95813,1
22327,95816,1
22327,95819,1
22327,95822,0
22327,95829,1
22327,95860,0
22327,95861,0
22327,95863,0
22327,95864,0
22327,95865,0
22327,95866,0
22327,95867,0
22327,95868,0
22327,95869,0
22327,95870,0
22327,95900,0
22327,95904,0
22327,95907,0
22327,95908,0
22327,95909,0
22327,95910,0
22327,95911,0
22327,95912,0
22327,95913,0
22327,95920,0
22327,95925,0
22327,95926,0
22327,95927,0
22327,95928,0
22327,95929,0
22327,95930,0
22327,95933,0
22327,95934,0
22327,95936,0
22327,95937,0
22327,95938,0
22327,95939,0
22327,95940,0
22327,95955,1
22327,96360,1
22327,96361,1
22327,96365,1
22327,96366,1
22327,96367,1
22327,96368,1
22327,96372,1
22327,96374,1
22327,96375,1
22327,96376,1
22327,96377,1
22327,96523,0
22327,97597,1
22327,97598,1
22327,97601,1
22327,97602,1
22327,97605,1
22327,97606,1
22327,97607,1
22327,97608,1
22327,99148,0
22327,99149,0
22327,99150,0
22327,99155,0
22327,99156,0
22327,99157,0
22327,99211,1
22327,99211,1
22327,99212,1
22327,99212,1
22327,99213,1
22327,99213,1
22327,99214,1
22327,99214,1
22327,99215,1
22327,99215,1
22327,99217,1
22327,99217,1
22327,99218,1
22327,99218,1
22327,99219,1
22327,99219,1
22327,99220,1
22327,99220,1
22327,99221,1
22327,99221,1
22327,99222,1
22327,99222,1
22327,99223,1
22327,99223,1
22327,99231,1
22327,99231,1
22327,99232,1
22327,99232,1
22327,99233,1
22327,99233,1
22327,99234,1
22327,99234,1
22327,99235,1
22327,99235,1
22327,99236,1
22327,99236,1
22327,99238,1
22327,99238,1
22327,99239,1
22327,99239,1
22327,99241,1
22327,99242,1
22327,99243,1
22327,99244,1
22327,99245,1
22327,99251,1
22327,99252,1
22327,99253,1
22327,99254,1
22327,99255,1
22327,99291,1
22327,99291,1
22327,99292,1
22327,99292,1
22327,99304,1
22327,99304,1
22327,99305,1
22327,99305,1
22327,99306,1
22327,99306,1
22327,99307,1
22327,99307,1
22327,99308,1
22327,99308,1
22327,99309,1
22327,99309,1
22327,99310,1
22327,99310,1
22327,99315,1
22327,99315,1
22327,99316,1
22327,99316,1
22327,99334,1
22327,99334,1
22327,99335,1
22327,99335,1
22327,99336,1
22327,99336,1
22327,99337,1
22327,99337,1
22327,99347,1
22327,99347,1
22327,99348,1
22327,99348,1
22327,99349,1
22327,99349,1
22327,99350,1
22327,99350,1
22327,99374,1
22327,99375,1
22327,99377,1
22327,99378,1
22327,99446,0
22327,99447,0
22327,99448,0
22327,99449,0
22327,99451,0
22327,99452,0
22327,99495,0
22327,99495,0
22327,99496,0
22327,99496,0
22328,20650,1
22328,36591,0
22328,36592,0
22328,38220,0
22328,38222,0
22328,38230,0
22328,38232,0
22328,63707,1
22328,63709,1
22328,92585,0
22328,92652,0
22328,92653,0
22328,95822,0
22328,95860,0
22328,95861,0
22328,95863,0
22328,95864,0
22328,95865,0
22328,95866,0
22328,95867,0
22328,95868,0
22328,95869,0
22328,95900,0
22328,95904,0
22328,95907,0
22328,95908,0
22328,95909,0
22328,95910,0
22328,95911,0
22328,95912,0
22328,95913,0
22328,95920,0
22328,95925,0
22328,95926,0
22328,95927,0
22328,95930,0
22328,95933,0
22328,95934,0
22328,95936,0
22328,95937,0
22328,95938,0
22328,95939,0
22328,95940,0
22328,96523,0
22505,00640,0
22505,11010,1
22505,11011,1
22505,11012,1
22505,12001,1
22505,12002,1
22505,12004,1
22505,12005,1
22505,12006,1
22505,12007,1
22505,12011,1
22505,12013,1
22505,12014,1
22505,12015,1
22505,12016,1
22505,12017,1
22505,12018,1
22505,12020,1
22505,12021,1
22505,12031,1
22505,12032,1
22505,12034,1
22505,12035,1
22505,12036,1
22505,12037,1
22505,12041,1
22505,12042,1
22505,12044,1
22505,12045,1
22505,12046,1
22505,12047,1
22505,12051,1
22505,12052,1
22505,12053,1
22505,12054,1
22505,12055,1
22505,12056,1
22505,12057,1
22505,13100,1
22505,13101,1
22505,13102,1
22505,13120,1
22505,13121,1
22505,13122,1
22505,13131,1
22505,13132,1
22505,13133,1
22505,13150,1
22505,13151,1
22505,13152,1
22505,13153,1
22505,36000,1
22505,36400,1
22505,36405,1
22505,36406,1
22505,36410,1
22505,36420,1
22505,36425,1
22505,36430,1
22505,36440,1
22505,36591,0
22505,36592,0
22505,36600,1
22505,36640,1
22505,37202,1
22505,43752,1
22505,51701,1
22505,51702,1
22505,51703,1
22505,61650,0
22505,62310,0
22505,62311,0
22505,62318,0
22505,62319,0
22505,62320,0
22505,62321,0
22505,62322,0
22505,62323,0
22505,62324,0
22505,62325,0
22505,62326,0
22505,62327,0
22505,64400,0
22505,64402,0
22505,64405,0
22505,64408,0
22505,64410,0
22505,64412,0
22505,64413,0
22505,64415,0
22505,64416,0
22505,64417,0
22505,64418,0
22505,64420,0
22505,64421,0
22505,64425,0
22505,64430,0
22505,64435,0
22505,64445,0
22505,64446,0
22505,64447,0
22505,64448,0
22505,64449,0
22505,64450,1
22505,64451,0
22505,64454,1
22505,64461,0
22505,64462,0
22505,64463,0
22505,64466,1
22505,64467,1
22505,64468,1
22505,64469,1
22505,64470,0
22505,64473,1
22505,64474,1
22505,64475,0
22505,64479,0
22505,64480,0
22505,64483,0
22505,64484,0
22505,64486,0
22505,64487,0
22505,64488,0
22505,64489,0
22505,64490,0
22505,64491,0
22505,64492,0
22505,64493,0
22505,64494,0
22505,64495,0
22505,64505,0
22505,64508,0
22505,64510,0
22505,64517,0
22505,64520,0
22505,64530,0
22505,64550,0
22505,69990,0
22505,76000,1
22505,76001,1
22505,77001,1
22505,77002,1
22505,90760,1
22505,90765,1
22505,90772,1
22505,90774,1
22505,90775,1
22505,90780,1
22505,92012,1
22505,92012,0
22505,92014,1
22505,92014,0
22505,92585,0
22505,92652,0
22505,92653,0
22505,93000,1
22505,93005,1
22505,93010,1
22505,93040,1
22505,93041,1
22505,93042,1
22505,93318,1
22505,93355,1
22505,94002,1
22505,94200,1
22505,94250,1
22505,94680,1
22505,94681,1
22505,94690,1
22505,94770,1
22505,95812,1
22505,95813,1
22505,95816,1
22505,95819,1
22505,95822,0
22505,95829,1
22505,95860,0
22505,95861,0
22505,95863,0
22505,95864,0
22505,95865,0
22505,95866,0
22505,95867,0
22505,95868,0
22505,95869,0
22505,95870,0
22505,95900,0
22505,95904,0
22505,95907,0
22505,95908,0
22505,95909,0
22505,95910,0
22505,95911,0
22505,95912,0
22505,95913,0
22505,95920,0
22505,95925,0
22505,95926,0
22505,95927,0
22505,95928,0
22505,95929,0
22505,95930,0
22505,95933,0
22505,95934,0
22505,95936,0
22505,95937,0
22505,95938,0
22505,95939,0
22505,95940,0
22505,95955,1
22505,96360,1
22505,96361,1
22505,96365,1
22505,96366,1
22505,96367,1
22505,96368,1
22505,96372,1
22505,96374,1
22505,96375,1
22505,96376,1
22505,96377,1
22505,96523,0
22505,98925,0
22505,98926,0
22505,98927,0
22505,98928,0
22505,98929,0
22505,98940,0
22505,98941,0
22505,98942,0
22505,99148,0
22505,99149,0
22505,99150,0
22505,99155,0
22505,99156,0
22505,99157,0
22505,99211,1
22505,99211,1
22505,99212,1
22505,99212,1
22505,99213,1
22505,99213,1
22505,99214,1
22505,99214,1
22505,99215,1
22505,99215,1
22505,99217,1
22505,99217,1
22505,99218,1
22505,99218,1
22505,99219,1
22505,99219,1
22505,99220,1
22505,99220,1
22505,99221,1
22505,99221,1
22505,99222,1
22505,99222,1
22505,99223,1
22505,99223,1
22505,99231,1
22505,99231,1
22505,99232,1
22505,99232,1
22505,99233,1
22505,99233,1
22505,99234,1
22505,99234,1
22505,99235,1
22505,99235,1
22505,99236,1
22505,99236,1
22505,99238,1
22505,99238,1
22505,99239,1
22505,99239,1
22505,99241,1
22505,99242,1
22505,99243,1
22505,99244,1
22505,99245,1
22505,99251,1
22505,99252,1
22505,99253,1
22505,99254,1
22505,99255,1
22505,99291,1
22505,99291,1
22505,99292,1
22505,99292,1
22505,99304,1
22505,99304,1
22505,99305,1
22505,99305,1
22505,99306,1
22505,99306,1
22505,99307,1
22505,99307,1
22505,99308,1
22505,99308,1
22505,99309,1
22505,99309,1
22505,99310,1
22505,99310,1
22505,99315,1
22505,99315,1
22505,99316,1
22505,99316,1
22505,99334,1
22505,99334,1
22505,99335,1
22505,99335,1
22505,99336,1
22505,99336,1
22505,99337,1
22505,99337,1
22505,99347,1
22505,99347,1
22505,99348,1
22505,99348,1
22505,99349,1
22505,99349,1
22505,99350,1
22505,99350,1
22505,99374,1
22505,99375,1
22505,99377,1
22505,99378,1
22505,99446,0
22505,99447,0
22505,99448,0
22505,99449,0
22505,99451,0
22505,99452,0
22505,99495,0
22505,99495,0
22505,99496,0
22505,99496,0
22510,01935,0
22510,01936,0
22510,01937,0
22510,01938,0
22510,01939,0
22510,01940,0
22510,01941,0
22510,01942,0
22510,10005,1
22510,10007,1
22510,10009,1
22510,10011,1
22510,10021,1
22510,10022,1
22510,11000,1
22510,11001,1
22510,11004,1
22510,11005,1
22510,11006,1
22510,11042,1
22510,11043,1
22510,11044,1
22510,11045,1
22510,11046,1
22510,11047,1
22510,12001,1
22510,12002,1
22510,12004,1
22510,12005,1
22510,12006,1
22510,12007,1
22510,12011,1
22510,12013,1
22510,12014,1
22510,12015,1
22510,12016,1
22510,12017,1
22510,12018,1
22510,12020,1
22510,12021,1
22510,12031,1
22510,12032,1
22510,12034,1
22510,12035,1
22510,12036,1
22510,12037,1
22510,12041,1
22510,12042,1
22510,12044,1
22510,12045,1
22510,12046,1
22510,12047,1
22510,12051,1
22510,12052,1
22510,12053,1
22510,12054,1
22510,12055,1
22510,12056,1
22510,12057,1
22510,13100,1
22510,13101,1
22510,13102,1
22510,13120,1
22510,13121,1
22510,13122,1
22510,13131,1
22510,13132,1
22510,13133,1
22510,13151,1
22510,13152,1
22510,13153,1
22510,20220,1
22510,20225,1
22510,20240,1
22510,20250,1
22510,20939,1
22510,22305,1
22510,22310,1
22510,22505,0
22510,22511,0
22510,22851,1
22510,22853,1
22510,22854,1
22510,22859,1
22510,36000,1
22510,36005,1
22510,36400,1
22510,36405,1
22510,36406,1
22510,36410,1
22510,36420,1
22510,36425,1
22510,36430,1
22510,36440,1
22510,36591,0
22510,36592,0
22510,36600,1
22510,36640,1
22510,37202,1
22510,38220,1
22510,38221,1
22510,38222,1
22510,43752,1
22510,51701,1
22510,51702,1
22510,51703,1
22510,61650,0
22510,61781,1
22510,61782,1
22510,61783,1
22510,62292,0
22510,62310,0
22510,62311,0
22510,62318,0
22510,62319,0
22510,62320,0
22510,62321,0
22510,62322,1
22510,62322,0
22510,62323,1
22510,62323,0
22510,62324,0
22510,62325,0
22510,62326,1
22510,62326,0
22510,62327,1
22510,62327,0
22510,63707,1
22510,63709,1
22510,64400,0
22510,64402,0
22510,64405,0
22510,64408,0
22510,64410,0
22510,64412,0
22510,64413,0
22510,64415,0
22510,64416,0
22510,64417,0
22510,64418,0
22510,64420,0
22510,64421,0
22510,64425,0
22510,64430,0
22510,64435,0
22510,64445,0
22510,64446,0
22510,64447,0
22510,64448,0
22510,64449,0
22510,64450,1
22510,64451,0
22510,64454,1
22510,64461,0
22510,64462,0
22510,64463,0
22510,64466,1
22510,64467,1
22510,64468,1
22510,64469,1
22510,64473,1
22510,64474,1
22510,64479,0
22510,64480,0
22510,64483,1
22510,64483,0
22510,64484,1
22510,64484,0
22510,64486,0
22510,64487,0
22510,64488,0
22510,64489,0
22510,64490,0
22510,64491,0
22510,64492,0
22510,64493,0
22510,64494,0
22510,64495,0
22510,64505,0
22510,64508,0
22510,64510,0
22510,64517,0
22510,64520,0
22510,64530,0
22510,69990,0
22510,72128,1
22510,72129,1
22510,72130,1
22510,75872,1
22510,76000,1
22510,76001,1
22510,76380,1
22510,76942,1
22510,76970,1
22510,76998,1
22510,77001,1
22510,77002,1
22510,77003,1
22510,77012,1
22510,77021,1
22510,92012,1
22510,92014,1
22510,92585,0
22510,92652,0
22510,92653,0
22510,93000,1
22510,93005,1
22510,93010,1
22510,93040,1
22510,93041,1
22510,93042,1
22510,93318,1
22510,93355,1
22510,94002,1
22510,94200,1
22510,94250,1
22510,94680,1
22510,94681,1
22510,94690,1
22510,94770,1
22510,95812,1
22510,95813,1
22510,95816,1
22510,95819,1
22510,95822,0
22510,95829,1
22510,95860,0
22510,95861,0
22510,95863,0
22510,95864,0
22510,95865,0
22510,95866,0
22510,95867,0
22510,95868,0
22510,95869,0
22510,95870,0
22510,95907,0
22510,95908,0
22510,95909,0
22510,95910,0
22510,95911,0
22510,95912,0
22510,95913,0
22510,95925,0
22510,95926,0
22510,95927,0
22510,95928,0
22510,95929,0
22510,95930,0
22510,95933,0
22510,95937,0
22510,95938,0
22510,95939,0
22510,95940,0
22510,95941,0
22510,95955,1
22510,96360,1
22510,96361,1
22510,96365,1
22510,96366,1
22510,96367,1
22510,96368,1
22510,96372,1
22510,96374,1
22510,96375,1
22510,96376,1
22510,96377,1
22510,96523,0
22510,97597,1
22510,97598,1
22510,97602,1
22510,99143,0
22510,99144,0
22510,99145,0
22510,99148,0
22510,99149,0
22510,99150,0
22510,99155,0
22510,99156,0
22510,99157,0
22510,99211,1
22510,99211,1
22510,99212,1
22510,99212,1
22510,99213,1
22510,99213,1
22510,99214,1
22510,99214,1
22510,99215,1
22510,99215,1
22510,99217,1
22510,99217,1
22510,99218,1
22510,99218,1
22510,99219,1
22510,99219,1
22510,99220,1
22510,99220,1
22510,99221,1
22510,99221,1
22510,99222,1
22510,99222,1
22510,99223,1
22510,99223,1
22510,99231,1
22510,99231,1
22510,99232,1
22510,99232,1
22510,99233,1
22510,99233,1
22510,99234,1
22510,99234,1
22510,99235,1
22510,99235,1
22510,99236,1
22510,99236,1
22510,99238,1
22510,99238,1
22510,99239,1
22510,99239,1
22510,99241,1
22510,99242,1
22510,99243,1
22510,99244,1
22510,99245,1
22510,99251,1
22510,99252,1
22510,99253,1
22510,99254,1
22510,99255,1
22510,99291,1
22510,99291,1
22510,99292,1
22510,99292,1
22510,99304,1
22510,99304,1
22510,99305,1
22510,99305,1
22510,99306,1
22510,99306,1
22510,99307,1
22510,99307,1
22510,99308,1
22510,99308,1
22510,99309,1
22510,99309,1
22510,99310,1
22510,99310,1
22510,99315,1
22510,99315,1
22510,99316,1
22510,99316,1
22510,99334,1
22510,99334,1
22510,99335,1
22510,99335,1
22510,99336,1
22510,99336,1
22510,99337,1
22510,99337,1
22510,99347,1
22510,99347,1
22510,99348,1
22510,99348,1
22510,99349,1
22510,99349,1
22510,99350,1
22510,99350,1
22510,99374,1
22510,99375,1
22510,99377,1
22510,99378,1
22510,99446,0
22510,99447,0
22510,99448,0
22510,99449,0
22510,99451,0
22510,99452,0
22510,99495,0
22510,99495,0
22510,99496,0
22510,99496,0
22511,01935,0
22511,01936,0
22511,01937,0
22511,01938,0
22511,01939,0
22511,01940,0
22511,01941,0
22511,01942,0
22511,10005,1
22511,10007,1
22511,10009,1
22511,10011,1
22511,10021,1
22511,10022,1
22511,11000,1
22511,11001,1
22511,11004,1
22511,11005,1
22511,11006,1
22511,11042,1
22511,11043,1
22511,11044,1
22511,11045,1
22511,11046,1
22511,11047,1
22511,12001,1
22511,12002,1
22511,12004,1
22511,12005,1
22511,12006,1
22511,12007,1
22511,12011,1
22511,12013,1
22511,12014,1
22511,12015,1
22511,12016,1
22511,12017,1
22511,12018,1
22511,12020,1
22511,12021,1
22511,12031,1
22511,12032,1
22511,12034,1
22511,12035,1
22511,12036,1
22511,12037,1
22511,12041,1
22511,12042,1
22511,12044,1
22511,12045,1
22511,12046,1
22511,12047,1
22511,12051,1
22511,12052,1
22511,12053,1
22511,12054,1
22511,12055,1
